pair_choice,span,minimum_adjacent_separation,relative_eigenvalue_threshold,pair_weight_in_triple_space,pair_norm_squared,minimum_gram_eigenvalue,maximum_gram_eigenvalue,retained_rank,retained_condition_number,discarded_overlap_norm_squared
saved_incoming_pair,220,50,1.0e-8,2.8694535952413616e-7,0.9999999999999303,0.9999824147096953,1.0002725609040903,121,1.0002901512967899,0.0
saved_incoming_pair,280,20,1.0e-12,0.0024254996676456764,0.9999999999999176,0.9756894585698351,1.0954302294568545,241,1.1227242641962487,0.0
saved_incoming_pair,280,20,1.0e-10,0.0024254996676456764,0.9999999999999176,0.9756894585698351,1.0954302294568545,241,1.1227242641962487,0.0
saved_incoming_pair,280,20,1.0e-8,0.0024254996676456764,0.9999999999999176,0.9756894585698351,1.0954302294568545,241,1.1227242641962487,0.0
saved_incoming_pair,280,30,1.0e-12,0.0001135368772155816,0.9999999999999176,0.9970815205637809,1.0097510300422599,221,1.0127065934100505,0.0
saved_incoming_pair,280,30,1.0e-10,0.0001135368772155816,0.9999999999999176,0.9970815205637809,1.0097510300422599,221,1.0127065934100505,0.0
saved_incoming_pair,280,30,1.0e-8,0.0001135368772155816,0.9999999999999176,0.9970815205637809,1.0097510300422599,221,1.0127065934100505,0.0
saved_incoming_pair,280,40,1.0e-12,5.615503142221638e-6,0.9999999999999176,0.9997740939291133,1.001432684346922,201,1.001658965188116,0.0
saved_incoming_pair,280,40,1.0e-10,5.615503142221638e-6,0.9999999999999176,0.9997740939291133,1.001432684346922,201,1.001658965188116,0.0
saved_incoming_pair,280,40,1.0e-8,5.615503142221638e-6,0.9999999999999176,0.9997740939291133,1.001432684346922,201,1.001658965188116,0.0
saved_incoming_pair,280,50,1.0e-12,2.8694535952395183e-7,0.9999999999999176,0.9999824147092891,1.0002725609035468,181,1.0002901512966527,0.0
saved_incoming_pair,280,50,1.0e-10,2.8694535952395183e-7,0.9999999999999176,0.9999824147092891,1.0002725609035468,181,1.0002901512966527,0.0
saved_incoming_pair,280,50,1.0e-8,2.8694535952395183e-7,0.9999999999999176,0.9999824147092891,1.0002725609035468,181,1.0002901512966527,0.0
saved_incoming_pair,319,20,1.0e-12,0.002425499667645697,0.999999999999912,0.9756894585698191,1.095430229456835,280,1.1227242641962472,0.0
saved_incoming_pair,319,20,1.0e-10,0.002425499667645697,0.999999999999912,0.9756894585698191,1.095430229456835,280,1.1227242641962472,0.0
saved_incoming_pair,319,20,1.0e-8,0.002425499667645697,0.999999999999912,0.9756894585698191,1.095430229456835,280,1.1227242641962472,0.0
saved_incoming_pair,319,30,1.0e-12,0.00011353687721558117,0.999999999999912,0.9970815205637686,1.0097510300422472,260,1.0127065934100503,0.0
saved_incoming_pair,319,30,1.0e-10,0.00011353687721558117,0.999999999999912,0.9970815205637686,1.0097510300422472,260,1.0127065934100503,0.0
saved_incoming_pair,319,30,1.0e-8,0.00011353687721558117,0.999999999999912,0.9970815205637686,1.0097510300422472,260,1.0127065934100503,0.0
saved_incoming_pair,319,40,1.0e-12,5.615503142221586e-6,0.999999999999912,0.9997740939291049,1.0014326843469137,240,1.0016589651881163,0.0
saved_incoming_pair,319,40,1.0e-10,5.615503142221586e-6,0.999999999999912,0.9997740939291049,1.0014326843469137,240,1.0016589651881163,0.0
saved_incoming_pair,319,40,1.0e-8,5.615503142221586e-6,0.999999999999912,0.9997740939291049,1.0014326843469137,240,1.0016589651881163,0.0
saved_incoming_pair,319,50,1.0e-12,2.869453595239485e-7,0.999999999999912,0.9999824147092854,1.0002725609035426,220,1.000290151296652,0.0
saved_incoming_pair,319,50,1.0e-10,2.869453595239485e-7,0.999999999999912,0.9999824147092854,1.0002725609035426,220,1.000290151296652,0.0
saved_incoming_pair,319,50,1.0e-8,2.869453595239485e-7,0.999999999999912,0.9999824147092854,1.0002725609035426,220,1.000290151296652,0.0
saved_outgoing_pair,80,20,1.0e-12,0.004102322132767425,1.000000000112779,0.975699997906266,1.0954322002212742,41,1.122714156576754,0.0
saved_outgoing_pair,80,20,1.0e-10,0.004102322132767425,1.000000000112779,0.975699997906266,1.0954322002212742,41,1.122714156576754,0.0
saved_outgoing_pair,80,20,1.0e-8,0.004102322132767425,1.000000000112779,0.975699997906266,1.0954322002212742,41,1.122714156576754,0.0
saved_outgoing_pair,80,30,1.0e-12,7.28405658194748e-5,1.000000000112779,0.9971446520280106,1.0096753722203233,21,1.0125666022144606,0.0
saved_outgoing_pair,80,30,1.0e-10,7.28405658194748e-5,1.000000000112779,0.9971446520280106,1.0096753722203233,21,1.0125666022144606,0.0
saved_outgoing_pair,80,30,1.0e-8,7.28405658194748e-5,1.000000000112779,0.9971446520280106,1.0096753722203233,21,1.0125666022144606,0.0
saved_outgoing_pair,80,40,1.0e-12,4.878620418359088e-7,1.000000000112779,1.0003927383560183,1.0003927383560183,1,1.0,0.0
saved_outgoing_pair,80,40,1.0e-10,4.878620418359088e-7,1.000000000112779,1.0003927383560183,1.0003927383560183,1,1.0,0.0
saved_outgoing_pair,80,40,1.0e-8,4.878620418359088e-7,1.000000000112779,1.0003927383560183,1.0003927383560183,1,1.0,0.0
saved_outgoing_pair,100,20,1.0e-12,0.004102330209487564,1.0000000000697955,0.9756898943423923,1.0954305042953456,61,1.122724044440019,0.0
saved_outgoing_pair,100,20,1.0e-10,0.004102330209487564,1.0000000000697955,0.9756898943423923,1.0954305042953456,61,1.122724044440019,0.0
saved_outgoing_pair,100,20,1.0e-8,0.004102330209487564,1.0000000000697955,0.9756898943423923,1.0954305042953456,61,1.122724044440019,0.0
saved_outgoing_pair,100,30,1.0e-12,7.287208835133508e-5,1.0000000000697955,0.9970832153916677,1.0097518558425989,41,1.0127057002418347,0.0
saved_outgoing_pair,100,30,1.0e-10,7.287208835133508e-5,1.0000000000697955,0.9970832153916677,1.0097518558425989,41,1.0127057002418347,0.0
saved_outgoing_pair,100,30,1.0e-8,7.287208835133508e-5,1.0000000000697955,0.9970832153916677,1.0097518558425989,41,1.0127057002418347,0.0
saved_outgoing_pair,100,40,1.0e-12,1.5817002414974417e-6,1.0000000000697955,0.9997801213543545,1.0014237768496241,21,1.0016440169794965,0.0
saved_outgoing_pair,100,40,1.0e-10,1.5817002414974417e-6,1.0000000000697955,0.9997801213543545,1.0014237768496241,21,1.0016440169794965,0.0
saved_outgoing_pair,100,40,1.0e-8,1.5817002414974417e-6,1.0000000000697955,0.9997801213543545,1.0014237768496241,21,1.0016440169794965,0.0
saved_outgoing_pair,100,50,1.0e-12,1.3061147239151818e-8,1.0000000000697955,1.000084335990852,1.000084335990852,1,1.0,0.0
saved_outgoing_pair,100,50,1.0e-10,1.3061147239151818e-8,1.0000000000697955,1.000084335990852,1.000084335990852,1,1.0,0.0
saved_outgoing_pair,100,50,1.0e-8,1.3061147239151818e-8,1.0000000000697955,1.000084335990852,1.000084335990852,1,1.0,0.0
saved_outgoing_pair,120,20,1.0e-12,0.0041023305468448,1.0000000000043916,0.9756894811279996,1.0954302444734616,81,1.1227242536293711,0.0
saved_outgoing_pair,120,20,1.0e-10,0.0041023305468448,1.0000000000043916,0.9756894811279996,1.0954302444734616,81,1.1227242536293711,0.0
saved_outgoing_pair,120,20,1.0e-8,0.0041023305468448,1.0000000000043916,0.9756894811279996,1.0954302444734616,81,1.1227242536293711,0.0
saved_outgoing_pair,120,30,1.0e-12,7.287217035688873e-5,1.0000000000043916,0.9970816011974298,1.0097510985304379,61,1.0127065802014528,0.0
saved_outgoing_pair,120,30,1.0e-10,7.287217035688873e-5,1.0000000000043916,0.9970816011974298,1.0097510985304379,61,1.0127065802014528,0.0
saved_outgoing_pair,120,30,1.0e-8,7.287217035688873e-5,1.0000000000043916,0.9970816011974298,1.0097510985304379,61,1.0127065802014528,0.0
saved_outgoing_pair,120,40,1.0e-12,1.582884261541594e-6,1.0000000000043916,0.9997743678360868,1.001432919141648,41,1.001658925612537,0.0
saved_outgoing_pair,120,40,1.0e-10,1.582884261541594e-6,1.0000000000043916,0.9997743678360868,1.001432919141648,41,1.001658925612537,0.0
saved_outgoing_pair,120,40,1.0e-8,1.582884261541594e-6,1.0000000000043916,0.9997743678360868,1.001432919141648,41,1.001658925612537,0.0
saved_outgoing_pair,120,50,1.0e-12,4.5103858883785124e-8,1.0000000000043916,0.9999833543305705,1.000271397225141,21,1.000288047689317,0.0
saved_outgoing_pair,120,50,1.0e-10,4.5103858883785124e-8,1.0000000000043916,0.9999833543305705,1.000271397225141,21,1.000288047689317,0.0
saved_outgoing_pair,120,50,1.0e-8,4.5103858883785124e-8,1.0000000000043916,0.9999833543305705,1.000271397225141,21,1.000288047689317,0.0
saved_outgoing_pair,145,20,1.0e-12,0.004102330564880489,1.0000000000000695,0.9756894591381092,1.0954302298362868,106,1.122724263931223,0.0
saved_outgoing_pair,145,20,1.0e-10,0.004102330564880489,1.0000000000000695,0.9756894591381092,1.0954302298362868,106,1.122724263931223,0.0
saved_outgoing_pair,145,20,1.0e-8,0.004102330564880489,1.0000000000000695,0.9756894591381092,1.0954302298362868,106,1.122724263931223,0.0
saved_outgoing_pair,145,30,1.0e-12,7.287217228102991e-5,1.0000000000000695,0.9970815225841383,1.0097510318093383,86,1.0127065931302832,0.0
saved_outgoing_pair,145,30,1.0e-10,7.287217228102991e-5,1.0000000000000695,0.9970815225841383,1.0097510318093383,86,1.0127065931302832,0.0
saved_outgoing_pair,145,30,1.0e-8,7.287217228102991e-5,1.0000000000000695,0.9970815225841383,1.0097510318093383,86,1.0127065931302832,0.0
saved_outgoing_pair,145,40,1.0e-12,1.5828869046667124e-6,1.0000000000000695,0.9997741007431128,1.0014326920606593,66,1.0016589660767505,0.0
saved_outgoing_pair,145,40,1.0e-10,1.5828869046667124e-6,1.0000000000000695,0.9997741007431128,1.0014326920606593,66,1.0016589660767505,0.0
saved_outgoing_pair,145,40,1.0e-8,1.5828869046667124e-6,1.0000000000000695,0.9997741007431128,1.0014326920606593,66,1.0016589660767505,0.0
saved_outgoing_pair,145,50,1.0e-12,4.515562786429432e-8,1.0000000000000695,0.9999824387458798,1.000272590700158,46,1.0002901570498,0.0
saved_outgoing_pair,145,50,1.0e-10,4.515562786429432e-8,1.0000000000000695,0.9999824387458798,1.000272590700158,46,1.0002901570498,0.0
saved_outgoing_pair,145,50,1.0e-8,4.515562786429432e-8,1.0000000000000695,0.9999824387458798,1.000272590700158,46,1.0002901570498,0.0
saved_outgoing_pair,160,20,1.0e-12,0.004102330565295489,0.9999999999999611,0.975689458632309,1.0954302294985812,121,1.1227242641671265,0.0
saved_outgoing_pair,160,20,1.0e-10,0.004102330565295489,0.9999999999999611,0.975689458632309,1.0954302294985812,121,1.1227242641671265,0.0
saved_outgoing_pair,160,20,1.0e-8,0.004102330565295489,0.9999999999999611,0.975689458632309,1.0954302294985812,121,1.1227242641671265,0.0
saved_outgoing_pair,160,30,1.0e-12,7.287217232276768e-5,0.9999999999999611,0.997081520785808,1.00975103023659,101,1.012706593379443,0.0
saved_outgoing_pair,160,30,1.0e-10,7.287217232276768e-5,0.9999999999999611,0.997081520785808,1.00975103023659,101,1.012706593379443,0.0
saved_outgoing_pair,160,30,1.0e-8,7.287217232276768e-5,0.9999999999999611,0.997081520785808,1.00975103023659,101,1.012706593379443,0.0
saved_outgoing_pair,160,40,1.0e-12,1.582886910453073e-6,0.9999999999999611,0.9997740946778401,1.0014326852000917,81,1.0016589652913401,0.0
saved_outgoing_pair,160,40,1.0e-10,1.582886910453073e-6,0.9999999999999611,0.9997740946778401,1.0014326852000917,81,1.0016589652913401,0.0
saved_outgoing_pair,160,40,1.0e-8,1.582886910453073e-6,0.9999999999999611,0.9997740946778401,1.0014326852000917,81,1.0016589652913401,0.0
saved_outgoing_pair,160,50,1.0e-12,4.515565622523257e-8,0.9999999999999611,0.9999824173524796,1.0002725644594967,61,1.0002901522086611,0.0
saved_outgoing_pair,160,50,1.0e-10,4.515565622523257e-8,0.9999999999999611,0.9999824173524796,1.0002725644594967,61,1.0002901522086611,0.0
saved_outgoing_pair,160,50,1.0e-8,4.515565622523257e-8,0.9999999999999611,0.9999824173524796,1.0002725644594967,61,1.0002901522086611,0.0
saved_outgoing_pair,180,20,1.0e-12,0.00410233056534402,0.999999999999943,0.9756894585731437,1.0954302294590745,141,1.122724264194717,0.0
saved_outgoing_pair,180,20,1.0e-10,0.00410233056534402,0.999999999999943,0.9756894585731437,1.0954302294590745,141,1.122724264194717,0.0
saved_outgoing_pair,180,20,1.0e-8,0.00410233056534402,0.999999999999943,0.9756894585731437,1.0954302294590745,141,1.122724264194717,0.0
saved_outgoing_pair,180,30,1.0e-12,7.287217232764277e-5,0.999999999999943,0.9970815205754928,1.0097510300525157,121,1.012706593408441,0.0
saved_outgoing_pair,180,30,1.0e-10,7.287217232764277e-5,0.999999999999943,0.9970815205754928,1.0097510300525157,121,1.012706593408441,0.0
saved_outgoing_pair,180,30,1.0e-8,7.287217232764277e-5,0.999999999999943,0.9970815205754928,1.0097510300525157,121,1.012706593408441,0.0
saved_outgoing_pair,180,40,1.0e-12,1.5828869109803516e-6,0.999999999999943,0.9997740939685553,1.0014326843918964,101,1.0016589651935843,0.0
saved_outgoing_pair,180,40,1.0e-10,1.5828869109803516e-6,0.999999999999943,0.9997740939685553,1.0014326843918964,101,1.0016589651935843,0.0
saved_outgoing_pair,180,40,1.0e-8,1.5828869109803516e-6,0.999999999999943,0.9997740939685553,1.0014326843918964,101,1.0016589651935843,0.0
saved_outgoing_pair,180,50,1.0e-12,4.5155656624692205e-8,0.999999999999943,0.9999824148484722,1.000272561092694,81,1.0002901513465772,0.0
saved_outgoing_pair,180,50,1.0e-10,4.5155656624692205e-8,0.999999999999943,0.9999824148484722,1.000272561092694,81,1.0002901513465772,0.0
saved_outgoing_pair,180,50,1.0e-8,4.5155656624692205e-8,0.999999999999943,0.9999824148484722,1.000272561092694,81,1.0002901513465772,0.0
saved_outgoing_pair,220,20,1.0e-12,0.004102330565346769,0.9999999999999294,0.975689458569849,1.0954302294568654,181,1.122724264196244,0.0
saved_outgoing_pair,220,20,1.0e-10,0.004102330565346769,0.9999999999999294,0.975689458569849,1.0954302294568654,181,1.122724264196244,0.0
saved_outgoing_pair,220,20,1.0e-8,0.004102330565346769,0.9999999999999294,0.975689458569849,1.0954302294568654,181,1.122724264196244,0.0
saved_outgoing_pair,220,30,1.0e-12,7.287217232791355e-5,0.9999999999999294,0.9970815205638266,1.0097510300423016,161,1.012706593410046,0.0
saved_outgoing_pair,220,30,1.0e-10,7.287217232791355e-5,0.9999999999999294,0.9970815205638266,1.0097510300423016,161,1.012706593410046,0.0
saved_outgoing_pair,220,30,1.0e-8,7.287217232791355e-5,0.9999999999999294,0.9970815205638266,1.0097510300423016,161,1.012706593410046,0.0
saved_outgoing_pair,220,40,1.0e-12,1.5828869110086717e-6,0.9999999999999294,0.9997740939292411,1.0014326843470653,141,1.0016589651881314,0.0
saved_outgoing_pair,220,40,1.0e-10,1.5828869110086717e-6,0.9999999999999294,0.9997740939292411,1.0014326843470653,141,1.0016589651881314,0.0
saved_outgoing_pair,220,40,1.0e-8,1.5828869110086717e-6,0.9999999999999294,0.9997740939292411,1.0014326843470653,141,1.0016589651881314,0.0
saved_outgoing_pair,220,50,1.0e-12,4.515565662935633e-8,0.9999999999999294,0.9999824147096953,1.0002725609040903,121,1.0002901512967899,0.0
saved_outgoing_pair,220,50,1.0e-10,4.515565662935633e-8,0.9999999999999294,0.9999824147096953,1.0002725609040903,121,1.0002901512967899,0.0
saved_outgoing_pair,220,50,1.0e-8,4.515565662935633e-8,0.9999999999999294,0.9999824147096953,1.0002725609040903,121,1.0002901512967899,0.0
saved_outgoing_pair,280,20,1.0e-12,0.00410233056534678,0.999999999999916,0.9756894585698351,1.0954302294568545,241,1.1227242641962487,0.0
saved_outgoing_pair,280,20,1.0e-10,0.00410233056534678,0.999999999999916,0.9756894585698351,1.0954302294568545,241,1.1227242641962487,0.0
saved_outgoing_pair,280,20,1.0e-8,0.00410233056534678,0.999999999999916,0.9756894585698351,1.0954302294568545,241,1.1227242641962487,0.0
saved_outgoing_pair,280,30,1.0e-12,7.287217232791473e-5,0.999999999999916,0.9970815205637809,1.0097510300422599,221,1.0127065934100505,0.0
saved_outgoing_pair,280,30,1.0e-10,7.287217232791473e-5,0.999999999999916,0.9970815205637809,1.0097510300422599,221,1.0127065934100505,0.0
saved_outgoing_pair,280,30,1.0e-8,7.287217232791473e-5,0.999999999999916,0.9970815205637809,1.0097510300422599,221,1.0127065934100505,0.0
saved_outgoing_pair,280,40,1.0e-12,1.5828869110087653e-6,0.999999999999916,0.9997740939291133,1.001432684346922,201,1.001658965188116,0.0
saved_outgoing_pair,280,40,1.0e-10,1.5828869110087653e-6,0.999999999999916,0.9997740939291133,1.001432684346922,201,1.001658965188116,0.0
saved_outgoing_pair,280,40,1.0e-8,1.5828869110087653e-6,0.999999999999916,0.9997740939291133,1.001432684346922,201,1.001658965188116,0.0
saved_outgoing_pair,280,50,1.0e-12,4.515565662936685e-8,0.999999999999916,0.9999824147092891,1.0002725609035468,181,1.0002901512966527,0.0
saved_outgoing_pair,280,50,1.0e-10,4.515565662936685e-8,0.999999999999916,0.9999824147092891,1.0002725609035468,181,1.0002901512966527,0.0
saved_outgoing_pair,280,50,1.0e-8,4.515565662936685e-8,0.999999999999916,0.9999824147092891,1.0002725609035468,181,1.0002901512966527,0.0
saved_outgoing_pair,319,20,1.0e-12,0.004102330565346802,0.9999999999999097,0.9756894585698191,1.095430229456835,280,1.1227242641962472,0.0
saved_outgoing_pair,319,20,1.0e-10,0.004102330565346802,0.9999999999999097,0.9756894585698191,1.095430229456835,280,1.1227242641962472,0.0
saved_outgoing_pair,319,20,1.0e-8,0.004102330565346802,0.9999999999999097,0.9756894585698191,1.095430229456835,280,1.1227242641962472,0.0
saved_outgoing_pair,319,30,1.0e-12,7.287217232791483e-5,0.9999999999999097,0.9970815205637686,1.0097510300422472,260,1.0127065934100503,0.0
saved_outgoing_pair,319,30,1.0e-10,7.287217232791483e-5,0.9999999999999097,0.9970815205637686,1.0097510300422472,260,1.0127065934100503,0.0
saved_outgoing_pair,319,30,1.0e-8,7.287217232791483e-5,0.9999999999999097,0.9970815205637686,1.0097510300422472,260,1.0127065934100503,0.0
saved_outgoing_pair,319,40,1.0e-12,1.5828869110087697e-6,0.9999999999999097,0.9997740939291049,1.0014326843469137,240,1.0016589651881163,0.0
saved_outgoing_pair,319,40,1.0e-10,1.5828869110087697e-6,0.9999999999999097,0.9997740939291049,1.0014326843469137,240,1.0016589651881163,0.0
saved_outgoing_pair,319,40,1.0e-8,1.5828869110087697e-6,0.9999999999999097,0.9997740939291049,1.0014326843469137,240,1.0016589651881163,0.0
saved_outgoing_pair,319,50,1.0e-12,4.515565662936734e-8,0.9999999999999097,0.9999824147092854,1.0002725609035426,220,1.000290151296652,0.0
saved_outgoing_pair,319,50,1.0e-10,4.515565662936734e-8,0.9999999999999097,0.9999824147092854,1.0002725609035426,220,1.000290151296652,0.0
saved_outgoing_pair,319,50,1.0e-8,4.515565662936734e-8,0.9999999999999097,0.9999824147092854,1.0002725609035426,220,1.000290151296652,0.0
